makerom,0,1060,0,0
boot,1060,7430,1060,0
dmadata,7430,D390,7430,0
Audiobank,D390,29DE0,D390,0
Audioseq,29DE0,79470,29DE0,0
Audiotable,79470,4D9F40,79470,0
kanji,4D9F40,556240,4D9F40,0
link_animetion,557000,7BCC30,556240,0
icon_item_static,7BD000,8458A0,7BBE70,0
icon_item_24_static,846000,851400,844710,0
icon_item_field_static,852000,85D930,84FB10,856570
icon_item_dungeon_static,85E000,85FD80,856570,856B90
icon_item_gameover_static,860000,863300,856B90,858290
icon_item_jpn_static,864000,871C80,858290,85D840
icon_item_nes_static,872000,87FC80,85D840,863220
item_name_static,880000,8BD800,863220,0
map_name_static,8BE000,8DF800,8A0A20,0
do_action_static,8E0000,8E5700,8C2220,0
message_static,8E6000,8EA180,8C7920,0
jpn_message_data_static,8EB000,925350,8CBAA0,0
message_texture_static,926000,927200,905DF0,0
nes_font_static,928000,92C580,906FF0,0
nes_message_data_static,92D000,965130,90B570,0
staff_message_data_static,966000,966F60,9436A0,0
map_grand_static,967000,975350,944600,0
map_i_static,976000,A64110,952950,0
map_48x85_static,A65000,A86DE0,A40A60,0
code,A87000,B8AD30,A62840,AFD890
n64dd,B8AD30,B9DA40,AFD890,B07590
ovl_title,B9DA40,B9E400,B07590,B07D50
ovl_select,B9E400,BA1160,B07D50,B098B0
ovl_opening,BA1160,BA12C0,B098B0,B099E0
ovl_file_choose,BA12C0,BB11E0,B099E0,B12800
ovl_kaleido_scope,BB11E0,BCDB70,B12800,B21850
ovl_player_actor,BCDB70,BF40D0,B21850,B3AA60
ovl_map_mark_data,BF40D0,BFAC30,B3AA60,B3AE10
ovl_En_Test,BFAC30,C004E0,B3AE10,B3E2E0
ovl_En_GirlA,C004E0,C02E00,B3E2E0,B3F740
ovl_En_Part,C02E00,C04410,B3F740,B40760
ovl_En_Light,C04410,C05200,B40760,B41120
ovl_En_Door,C05200,C06030,B41120,B41CE0
ovl_En_Box,C06030,C07B60,B41CE0,B42FC0
ovl_En_Poh,C07B60,C0BCF0,B42FC0,B45A40
ovl_En_Okuta,C0BCF0,C0E2D0,B45A40,B47480
ovl_En_Bom,C0E2D0,C0F1A0,B47480,B48030
ovl_En_Wallmas,C0F1A0,C10BB0,B48030,B491D0
ovl_En_Dodongo,C10BB0,C13950,B491D0,B4B110
ovl_En_Firefly,C13950,C15AC0,B4B110,B4C790
ovl_En_Horse,C15AC0,C21CE0,B4C790,B53F30
ovl_En_Arrow,C21CE0,C233D0,B53F30,B54FA0
ovl_En_Elf,C233D0,C27D90,B54FA0,B57F60
ovl_En_Niw,C27D90,C2B0C0,B57F60,B5A440
ovl_En_Tite,C2B0C0,C2DE60,B5A440,B5BF10
ovl_En_Reeba,C2DE60,C2F8D0,B5BF10,B5D210
ovl_En_Peehat,C2F8D0,C32FD0,B5D210,B5F4E0
ovl_En_Holl,C32FD0,C33FA0,B5F4E0,B60080
ovl_En_Scene_Change,C33FA0,C340D0,B60080,B60170
ovl_En_Zf,C340D0,C3ABC0,B60170,B645E0
ovl_En_Hata,C3ABC0,C3B150,B645E0,B64AE0
ovl_Boss_Dodongo,C3B150,C44C30,B64AE0,B6AD80
ovl_Boss_Goma,C44C30,C4ABB0,B6AD80,B6E730
ovl_En_Zl1,C4ABB0,C4E9B0,B6E730,B70660
ovl_En_Viewer,C4E9B0,C51860,B70660,B72590
ovl_En_Goma,C51860,C544F0,B72590,B74340
ovl_Bg_Pushbox,C544F0,C547F0,B74340,B745D0
ovl_En_Bubble,C547F0,C55C10,B745D0,B75540
ovl_Door_Shutter,C55C10,C57E90,B75540,B76E00
ovl_En_Dodojr,C57E90,C59D30,B76E00,B78360
ovl_En_Bdfire,C59D30,C5A8C0,B78360,B78C60
ovl_En_Boom,C5A8C0,C5B180,B78C60,B793A0
ovl_En_Torch2,C5B180,C5D8E0,B793A0,B7B040
ovl_En_Bili,C5D8E0,C5FBB0,B7B040,B7C870
ovl_En_Tp,C5FBB0,C61A00,B7C870,B7DE90
ovl_En_St,C61A00,C64670,B7DE90,B7FD70
ovl_En_Bw,C64670,C679D0,B7FD70,B82010
ovl_En_Eiyer,C679D0,C69630,B82010,B83440
ovl_En_River_Sound,C69630,C69FC0,B83440,B83C10
ovl_En_Horse_Normal,C69FC0,C6C5E0,B83C10,B85470
ovl_En_Ossan,C6C5E0,C72BC0,B85470,B88C50
ovl_Bg_Treemouth,C72BC0,C74210,B88C50,B89840
ovl_Bg_Dodoago,C74210,C74F50,B89840,B8A2A0
ovl_Bg_Hidan_Dalm,C74F50,C757A0,B8A2A0,B8A900
ovl_Bg_Hidan_Hrock,C757A0,C75FD0,B8A900,B8AF70
ovl_En_Horse_Ganon,C75FD0,C76D50,B8AF70,B8B9E0
ovl_Bg_Hidan_Rock,C76D50,C77E40,B8B9E0,B8C6B0
ovl_Bg_Hidan_Rsekizou,C77E40,C78A20,B8C6B0,B8CFA0
ovl_Bg_Hidan_Sekizou,C78A20,C79E70,B8CFA0,B8DF20
ovl_Bg_Hidan_Sima,C79E70,C7AD90,B8DF20,B8EB20
ovl_Bg_Hidan_Syoku,C7AD90,C7B1F0,B8EB20,B8EE30
ovl_En_Xc,C7B1F0,C81950,B8EE30,B922B0
ovl_Bg_Hidan_Curtain,C81950,C823F0,B922B0,B92AF0
